,Time,Solar8000/HR
2938,5878.83,84
2939,5880.83,84
2940,5882.83,84
2941,5884.83,85
2942,5886.83,85
2943,5888.84,85
2944,5890.84,85
2945,5892.84,85
2946,5894.84,85
2947,5896.84,85
2948,5898.84,85
2949,5900.84,85
2950,5902.84,85
2951,5904.84,84
2952,5906.84,84
2953,5908.84,83
2954,5910.84,82
2955,5912.84,83
2956,5914.84,84
2957,5916.84,97
2958,5918.84,97
2959,5920.84,97
2960,5922.84,84
2961,5924.84,84
2962,5926.84,84
2963,5928.84,85
2964,5930.84,85
2965,5932.84,85
2966,5934.84,85
2967,5936.84,85
2968,5938.84,85
2969,5940.84,84
2970,5942.84,84
2971,5944.84,84
2972,5946.84,84
2973,5948.84,85
2974,5950.84,85
2975,5952.84,85
2976,5954.84,85
2977,5956.84,85
2978,5958.84,85
2979,5960.84,86
2980,5962.84,86
2981,5964.84,86
2982,5966.84,85
2983,5968.84,85
2984,5970.84,85
2985,5972.84,85
2986,5974.84,85
2987,5976.84,85
2988,5978.84,85
2989,5980.84,85
2990,5982.84,86
2991,5984.84,86
2992,5986.85,86
2993,5988.85,87
2994,5990.85,87
2995,5992.85,86
2996,5994.85,86
2997,5996.85,85
2998,5998.84,86
2999,6000.85,86
3000,6002.85,87
3001,6004.85,87
3002,6006.85,87
3003,6008.85,87
3004,6010.85,87
3005,6012.85,87
3006,6014.85,87
3007,6016.85,87
3008,6018.85,87
3009,6020.85,87
3010,6022.85,87
3011,6024.85,87
3012,6026.85,87
3013,6028.85,86
3014,6030.85,86
3015,6032.85,86
3016,6034.85,85
3017,6036.85,86
3018,6038.85,86
3019,6040.85,86
3020,6042.85,86
3021,6044.85,86
3022,6046.85,95
3023,6048.85,99
3024,6050.85,99
3025,6052.85,95
3026,6054.85,86
3027,6056.85,85
3028,6058.85,83
3029,6060.85,85
3030,6062.85,85
3031,6064.85,85
3032,6066.85,85
3033,6068.85,85
3034,6070.85,86
3035,6072.85,84
3036,6074.86,84
3037,6076.85,85
3038,6078.85,84
3039,6080.86,85
3040,6082.86,86
3041,6084.86,86
3042,6086.86,88
3043,6088.86,86
3044,6090.86,86
3045,6092.86,86
3046,6094.86,84
3047,6096.86,86
3048,6098.86,86
3049,6100.86,86
3050,6102.86,86
3051,6104.86,84
3052,6106.86,86
3053,6108.86,87
3054,6110.86,86
3055,6112.86,86
3056,6114.86,86
3057,6116.86,86
3058,6118.86,86
3059,6120.86,85
3060,6122.86,85
3061,6124.86,85
3062,6126.86,85
3063,6128.86,86
3064,6130.86,86
3065,6132.86,86
3066,6134.86,86
3067,6136.86,87
3068,6138.86,99
3069,6140.86,98
3070,6142.86,98
3071,6144.86,93
3072,6146.86,85
3073,6148.86,85
3074,6150.86,85
3075,6152.86,88
3076,6154.86,86
3077,6156.86,86
3078,6158.86,83
3079,6160.86,85
3080,6162.86,84
3081,6164.86,85
3082,6166.86,85
3083,6168.86,85
3084,6170.87,84
3085,6172.87,87
3086,6174.87,82
3087,6176.87,85
3088,6178.87,85
3089,6180.87,85
3090,6182.87,85
3091,6184.86,85
3092,6186.87,85
3093,6188.87,85
3094,6190.87,85
3095,6192.87,85
3096,6194.87,85
3097,6196.87,85
3098,6198.87,85
3099,6200.86,85
3100,6202.87,86
3101,6204.87,87
3102,6206.87,85
3103,6208.87,85
3104,6210.87,83
3105,6212.87,85
3106,6214.87,85
3107,6216.87,85
3108,6218.87,85
3109,6220.87,85
3110,6222.87,85
3111,6224.87,85
3112,6226.87,84
3113,6228.87,84
3114,6230.87,84
3115,6232.87,84
3116,6234.87,84
3117,6236.87,84
3118,6238.87,84
3119,6240.87,85
3120,6242.87,85
3121,6244.87,84
3122,6246.87,84
3123,6248.87,85
3124,6250.87,85
3125,6252.87,86
3126,6254.87,87
3127,6256.87,87
3128,6258.87,88
3129,6260.87,88
3130,6262.87,89
3131,6264.87,89
3132,6266.87,89
3133,6268.87,90
3134,6270.87,90
3135,6272.87,90
3136,6274.87,89
3137,6276.87,89
3138,6278.87,89
3139,6280.87,89
3140,6282.87,89
3141,6284.87,91
3142,6286.87,89
3143,6288.87,89
3144,6290.87,89
3145,6292.87,89
3146,6294.87,89
3147,6296.87,89
3148,6298.87,90
3149,6300.87,90
3150,6302.87,89
3151,6304.87,89
3152,6306.87,89
3153,6308.87,89
3154,6310.87,89
3155,6312.88,89
3156,6314.87,89
3157,6316.87,89
3158,6318.87,89
3159,6320.87,89
3160,6322.87,89
3161,6324.87,89
3162,6326.88,89
3163,6328.88,89
3164,6330.88,89
3165,6332.88,89
3166,6334.88,89
3167,6336.88,89
3168,6338.88,87
3169,6340.88,89
3170,6342.88,89
3171,6344.88,89
3172,6346.88,90
3173,6348.88,90
3174,6350.88,89
3175,6352.88,88
3176,6354.88,86
3177,6356.88,89
3178,6358.88,89
3179,6360.88,89
3180,6362.88,89
3181,6364.88,89
3182,6366.88,89
3183,6368.88,89
3184,6370.88,89
3185,6372.88,89
3186,6374.88,88
3187,6376.88,88
3188,6378.88,87
3189,6380.88,87
3190,6382.88,89
3191,6384.88,87
3192,6386.88,87
3193,6388.88,86
3194,6390.88,88
3195,6392.88,88
3196,6394.88,88
3197,6396.88,88
3198,6398.88,88
3199,6400.88,88
3200,6402.88,88
3201,6404.88,88
3202,6406.88,89
3203,6408.88,88
3204,6410.88,88
3205,6412.88,88
3206,6414.88,89
3207,6416.88,88
3208,6418.88,88
3209,6420.89,89
3210,6422.88,89
3211,6424.88,89
3212,6426.88,89
3213,6428.88,89
3214,6430.88,89
3215,6432.88,90
3216,6434.89,90
3217,6436.88,92
3218,6438.88,90
3219,6440.89,90
3220,6442.89,90
3221,6444.89,90
3222,6446.89,91
3223,6448.89,90
3224,6450.89,89
3225,6452.89,88
3226,6454.89,89
3227,6456.89,89
3228,6458.89,90
3229,6460.89,90
3230,6462.89,90
3231,6464.89,90
3232,6466.89,90
3233,6468.89,90
3234,6470.89,90
3235,6472.89,89
3236,6474.89,89
3237,6476.89,89
3238,6478.89,87
3239,6480.89,89
3240,6482.89,89
3241,6484.89,89
3242,6486.89,89
3243,6488.89,89
3244,6490.89,89
3245,6492.89,91
3246,6494.89,89
3247,6496.89,89
3248,6498.89,90
3249,6500.89,90
3250,6502.89,90
3251,6504.89,89
3252,6506.89,89
3253,6508.89,89
3254,6510.89,88
3255,6512.89,88
3256,6514.89,88
3257,6516.89,88
3258,6518.89,89
3259,6520.89,89
3260,6522.89,88
3261,6524.89,88
3262,6526.89,89
3263,6528.89,88
3264,6530.89,88
3265,6532.9,88
3266,6534.89,88
3267,6536.89,88
3268,6538.9,88
3269,6540.89,88
3270,6542.89,88
3271,6544.9,88
3272,6546.9,88
3273,6548.9,88
3274,6550.89,88
3275,6552.9,88
3276,6554.9,88
3277,6556.89,88
3278,6558.89,88
3279,6560.9,88
3280,6562.89,89
3281,6564.9,89
3282,6566.89,89
3283,6568.9,90
3284,6570.9,90
3285,6572.9,90
3286,6574.9,90
3287,6576.9,92
3288,6578.9,90
3289,6580.9,89
3290,6582.9,89
3291,6584.9,89
3292,6586.9,89
3293,6588.9,90
3294,6590.9,90
3295,6592.9,89
3296,6594.9,89
3297,6596.9,89
3298,6598.9,89
3299,6600.9,89
3300,6602.9,89
3301,6604.9,89
3302,6606.9,90
3303,6608.9,88
3304,6610.9,88
3305,6612.9,88
3306,6614.9,89
3307,6616.9,89
3308,6618.9,88
3309,6620.9,90
3310,6622.9,89
3311,6624.9,89
3312,6626.9,89
3313,6628.9,89
3314,6630.9,89
3315,6632.9,89
3316,6634.9,89
3317,6636.9,89
3318,6638.9,89
3319,6640.9,89
3320,6642.91,89
3321,6644.91,89
3322,6646.91,89
3323,6648.91,89
3324,6650.91,89
3325,6652.91,89
3326,6654.91,89
3327,6656.91,90
3328,6658.91,90
3329,6660.91,89
3330,6662.91,89
3331,6664.91,89
3332,6666.91,89
3333,6668.91,90
3334,6670.91,90
3335,6672.91,90
3336,6674.91,90
3337,6676.91,90
3338,6678.91,90
3339,6680.91,90
3340,6682.91,92
3341,6684.91,90
3342,6686.91,90
3343,6688.91,88
3344,6690.91,90
3345,6692.91,90
3346,6694.91,90
3347,6696.92,90
3348,6698.91,90
3349,6700.92,90
3350,6702.92,90
3351,6704.92,90
3352,6706.92,90
3353,6708.92,90
3354,6710.92,90
3355,6712.92,90
3356,6714.92,90
3357,6716.92,90
3358,6718.92,90
3359,6720.92,90
3360,6722.92,90
3361,6724.92,90
3362,6726.92,90
3363,6728.92,90
3364,6730.92,90
3365,6732.92,89
3366,6734.92,89
3367,6736.92,89
3368,6738.92,89
3369,6740.92,89
3370,6742.92,89
3371,6744.92,89
3372,6746.92,89
3373,6748.92,89
3374,6750.92,90
3375,6752.92,90
3376,6754.92,90
3377,6756.92,90
3378,6758.92,90
3379,6760.92,90
3380,6762.92,89
3381,6764.92,89
3382,6766.92,89
3383,6768.92,89
3384,6770.92,89
3385,6772.92,89
3386,6774.92,87
3387,6776.92,88
3388,6778.92,87
3389,6780.92,86
3390,6782.92,86
3391,6784.92,86
3392,6786.92,86
3393,6788.92,86
3394,6790.93,87
3395,6792.93,87
3396,6794.92,87
3397,6796.92,87
3398,6798.92,87
3399,6800.93,87
3400,6802.92,87
3401,6804.93,87
3402,6806.93,87
3403,6808.93,87
3404,6810.93,87
3405,6812.93,87
3406,6814.92,87
3407,6816.92,88
3408,6818.92,88
3409,6820.93,88
3410,6822.92,88
3411,6824.92,88
3412,6826.92,88
3413,6828.93,88
3414,6830.92,88
3415,6832.92,89
3416,6834.92,89
3417,6836.93,88
3418,6838.92,88
3419,6840.93,87
3420,6842.92,87
3421,6844.92,88
3422,6846.92,88
3423,6848.93,88
3424,6850.92,88
3425,6852.92,88
3426,6854.92,88
3427,6856.93,88
3428,6858.92,88
3429,6860.92,88
3430,6862.93,88
3431,6864.93,90
3432,6866.93,90
3433,6868.93,90
3434,6870.93,90
3435,6872.93,87
3436,6874.93,87
3437,6876.93,88
3438,6878.93,88
3439,6880.93,88
3440,6882.93,90
3441,6884.93,88
3442,6886.93,88
3443,6888.93,88
3444,6890.93,88
3445,6892.93,88
3446,6894.93,88
3447,6896.93,88
3448,6898.93,88
3449,6900.93,88
3450,6902.93,88
3451,6904.93,88
3452,6906.93,88
3453,6908.93,86
3454,6910.93,89
3455,6912.93,89
3456,6914.93,89
3457,6916.93,89
3458,6918.93,89
3459,6920.93,89
3460,6922.93,89
3461,6924.93,90
3462,6926.93,90
3463,6928.93,90
3464,6930.93,90
3465,6932.94,90
3466,6934.93,90
3467,6936.93,90
3468,6938.93,90
3469,6940.94,90
3470,6942.94,90
3471,6944.94,90
3472,6946.94,90
3473,6948.94,90
3474,6950.94,90
3475,6952.94,91
3476,6954.94,91
3477,6956.94,91
3478,6958.94,91
3479,6960.94,91
3480,6962.94,91
3481,6964.94,93
3482,6966.94,91
3483,6968.94,91
3484,6970.94,91
3485,6972.94,91
3486,6974.94,91
3487,6976.94,91
3488,6978.94,91
3489,6980.94,91
3490,6982.94,91
3491,6984.94,91
3492,6986.94,92
3493,6988.94,91
3494,6990.94,91
3495,6992.94,91
3496,6994.94,91
3497,6996.94,91
3498,6998.94,91
3499,7000.94,91
3500,7002.94,91
3501,7004.94,91
3502,7006.94,91
3503,7008.94,91
3504,7010.94,91
3505,7012.95,91
3506,7014.95,93
3507,7016.95,91
3508,7018.95,91
3509,7020.95,91
3510,7022.95,91
3511,7024.95,91
3512,7026.95,91
3513,7028.95,91
3514,7030.95,91
3515,7032.95,91
3516,7034.95,91
3517,7036.94,91
3518,7038.95,92
3519,7040.95,91
3520,7042.95,92
3521,7044.95,92
3522,7046.95,92
3523,7048.95,92
3524,7050.95,92
3525,7052.95,91
3526,7054.95,91
3527,7056.95,91
3528,7058.95,92
3529,7060.95,92
3530,7062.95,92
3531,7064.95,92
3532,7066.95,92
3533,7068.95,92
3534,7070.95,90
3535,7072.95,91
3536,7074.95,91
3537,7076.95,91
3538,7078.95,90
3539,7080.95,90
3540,7082.95,90
3541,7084.95,90
3542,7086.95,90
3543,7088.95,90
3544,7090.95,90
3545,7092.95,90
3546,7094.95,90
3547,7096.95,90
3548,7098.95,90
3549,7100.95,90
3550,7102.95,90
3551,7104.95,90
3552,7106.95,89
3553,7108.95,89
3554,7110.95,89
3555,7112.95,90
3556,7114.95,89
3557,7116.95,89
3558,7118.95,89
3559,7120.95,89
3560,7122.95,89
3561,7124.95,88
3562,7126.95,88
3563,7128.95,88
3564,7130.95,88
3565,7132.95,87
3566,7134.95,88
3567,7136.95,88
3568,7138.95,87
3569,7140.96,87
3570,7142.95,88
3571,7144.95,88
3572,7146.96,88
3573,7148.95,88
3574,7150.95,88
3575,7152.95,84
3576,7154.95,88
3577,7156.95,88
3578,7158.96,87
3579,7160.95,89
3580,7162.96,88
3581,7164.96,88
3582,7166.96,88
3583,7168.96,88
3584,7170.96,88
3585,7172.94,88
3586,7174.96,87
3587,7176.96,87
3588,7178.96,87
3589,7180.96,88
3590,7182.96,88
3591,7184.96,88
3592,7186.96,89
3593,7188.96,87
3594,7190.96,87
3595,7192.96,85
3596,7194.96,87
3597,7196.96,87
3598,7198.96,87
3599,7200.96,87
3600,7202.96,87
3601,7204.96,88
3602,7206.96,87
3603,7208.96,88
3604,7210.96,88
3605,7212.96,88
3606,7214.96,88
3607,7216.96,88
3608,7218.96,88
3609,7220.96,87
3610,7222.96,89
3611,7224.96,87
3612,7226.96,87
3613,7228.96,87
3614,7230.96,87
3615,7232.96,87
3616,7234.96,87
3617,7236.96,88
3618,7238.96,87
3619,7240.96,87
3620,7242.96,87
3621,7244.96,87
3622,7246.96,87
3623,7248.96,87
3624,7250.96,87
3625,7252.96,87
3626,7254.96,86
3627,7256.96,87
3628,7258.96,87
3629,7260.96,87
3630,7262.96,87
3631,7264.96,87
3632,7266.97,87
3633,7268.96,87
3634,7270.97,87
3635,7272.97,86
3636,7274.97,86
3637,7276.97,86
3638,7278.97,86
3639,7280.97,87
3640,7282.97,87
3641,7284.97,87
3642,7286.97,86
3643,7288.97,86
3644,7290.97,86
3645,7292.97,86
3646,7294.97,86
3647,7296.97,86
3648,7298.97,85
3649,7300.97,85
3650,7302.97,86
3651,7304.97,87
3652,7306.97,87
3653,7308.97,87
3654,7310.97,87
3655,7312.97,87
3656,7314.97,87
3657,7316.97,87
3658,7318.97,87
3659,7320.97,87
3660,7322.97,87
3661,7324.97,87
3662,7326.97,86
3663,7328.97,86
3664,7330.97,86
3665,7332.97,87
3666,7334.97,87
3667,7336.97,87
3668,7338.97,87
3669,7340.97,87
3670,7342.97,87
3671,7344.97,87
3672,7346.97,87
3673,7348.98,87
3674,7350.98,86
3675,7352.98,86
3676,7354.98,88
3677,7356.98,87
3678,7358.98,87
3679,7360.98,87
3680,7362.98,86
3681,7364.98,86
3682,7366.98,86
3683,7368.98,87
3684,7370.98,87
3685,7372.98,89
3686,7374.98,87
3687,7376.98,87
3688,7378.98,87
3689,7380.98,87
3690,7382.98,87
3691,7384.98,87
3692,7386.98,87
3693,7388.98,87
3694,7390.98,89
3695,7392.98,87
3696,7394.98,87
3697,7396.98,87
3698,7398.98,87
3699,7400.98,88
3700,7402.98,88
3701,7404.98,87
3702,7406.98,87
3703,7408.98,87
3704,7410.98,87
3705,7412.98,87
3706,7414.98,87
3707,7416.98,87
3708,7418.98,89
3709,7420.98,85
3710,7422.98,87
3711,7424.98,87
3712,7426.98,87
3713,7428.98,87
3714,7430.98,87
3715,7432.98,87
3716,7434.98,87
3717,7436.98,87
3718,7438.98,87
3719,7440.98,86
3720,7442.98,86
3721,7444.98,86
3722,7446.98,86
3723,7448.98,87
3724,7450.98,87
3725,7452.98,87
3726,7454.99,87
3727,7456.99,87
3728,7458.99,87
3729,7460.99,87
3730,7462.99,86
3731,7464.99,86
3732,7466.99,85
3733,7468.99,85
3734,7470.99,85
3735,7472.99,87
3736,7474.99,85
3737,7476.99,85
3738,7478.99,85
3739,7480.99,85
3740,7482.99,85
3741,7484.99,85
3742,7486.99,85
3743,7488.99,85
3744,7490.99,84
3745,7492.99,85
3746,7494.99,86
3747,7496.99,86
3748,7498.99,86
3749,7500.99,86
3750,7502.99,86
3751,7504.99,86
3752,7506.99,86
3753,7508.99,86
3754,7510.99,86
3755,7512.99,86
3756,7514.99,86
3757,7516.99,88
3758,7518.99,86
3759,7520.99,86
3760,7522.99,85
3761,7524.99,87
3762,7526.99,86
3763,7528.99,85
3764,7530.99,84
3765,7532.99,83
3766,7534.99,85
3767,7536.99,86
3768,7539.0,86
3769,7540.99,87
3770,7542.99,86
3771,7544.99,86
3772,7546.99,86
3773,7548.99,86
3774,7550.99,86
3775,7553.0,86
3776,7554.99,86
3777,7556.99,86
3778,7558.99,86
3779,7560.99,86
3780,7563.0,86
3781,7564.99,86
3782,7566.99,86
3783,7568.99,86
3784,7570.99,86
3785,7572.99,86
3786,7574.99,86
3787,7576.99,86
3788,7578.99,86
3789,7580.99,86
3790,7582.99,86
3791,7585.0,85
3792,7587.0,85
3793,7588.99,85
3794,7590.99,85
3795,7592.99,85
3796,7594.99,85
3797,7596.99,85
3798,7598.99,85
3799,7600.99,85
3800,7602.99,85
3801,7604.99,85
3802,7606.99,85
3803,7608.99,86
3804,7610.99,86
3805,7612.99,86
3806,7614.99,85
3807,7617.0,85
3808,7618.99,85
3809,7621.0,85
3810,7622.99,85
3811,7625.0,88
3812,7626.99,85
3813,7628.99,86
3814,7630.99,86
3815,7632.99,86
3816,7634.99,86
3817,7636.99,86
3818,7639.0,86
3819,7640.99,86
3820,7642.99,86
3821,7644.99,85
3822,7646.99,84
3823,7648.99,84
3824,7650.99,84
3825,7652.99,85
3826,7654.99,85
3827,7656.99,85
3828,7658.99,85
3829,7660.99,85
3830,7662.99,85
3831,7664.99,85
3832,7666.99,85
3833,7668.99,85
3834,7670.99,84
3835,7672.99,84
3836,7674.99,83
3837,7676.99,83
3838,7678.99,84
3839,7680.99,84
3840,7682.99,84
3841,7684.99,84
3842,7686.99,84
3843,7688.99,84
3844,7690.99,84
3845,7693.0,84
3846,7694.99,84
3847,7696.99,84
3848,7699.0,84
3849,7700.99,84
3850,7702.99,85
3851,7704.99,85
3852,7706.99,85
3853,7708.99,85
3854,7710.99,85
3855,7713.0,86
3856,7715.0,86
3857,7717.0,86
3858,7719.0,85
3859,7721.0,85
3860,7723.0,85
3861,7725.0,85
3862,7727.0,85
3863,7729.0,86
3864,7731.0,85
3865,7733.0,85
3866,7735.0,85
3867,7737.0,85
3868,7739.0,86
3869,7741.0,84
3870,7743.0,86
3871,7745.0,86
3872,7747.0,86
3873,7749.0,86
3874,7751.0,86
3875,7753.0,86
3876,7755.0,86
3877,7757.0,86
3878,7759.0,86
3879,7761.0,87
3880,7763.0,87
3881,7765.0,87
3882,7767.0,87
3883,7769.0,87
3884,7771.0,87
3885,7773.0,87
3886,7775.0,87
3887,7777.0,87
3888,7779.0,87
3889,7781.01,87
3890,7782.99,87
3891,7785.01,87
3892,7787.0,87
3893,7789.01,87
3894,7791.01,85
3895,7793.0,87
3896,7795.0,87
3897,7797.0,87
3898,7799.01,87
3899,7801.01,87
3900,7803.01,87
3901,7805.01,86
3902,7807.01,86
3903,7809.01,86
3904,7811.01,87
3905,7813.01,86
3906,7815.01,86
3907,7817.01,86
3908,7819.01,86
3909,7821.01,86
3910,7823.01,86
3911,7825.01,85
3912,7827.01,86
3913,7829.01,86
3914,7831.01,86
3915,7833.01,87
3916,7835.01,85
3917,7837.01,86
3918,7839.01,86
3919,7841.01,86
3920,7843.01,87
3921,7845.01,88
3922,7847.01,86
3923,7849.01,86
3924,7851.01,86
3925,7853.02,86
3926,7855.01,86
3927,7857.01,86
3928,7859.01,86
3929,7861.02,86
3930,7863.02,86
3931,7865.02,86
3932,7867.02,86
3933,7869.02,86
3934,7871.02,86
3935,7873.02,86
3936,7875.02,86
3937,7877.02,86
3938,7879.02,85
3939,7881.02,85
3940,7883.02,85
3941,7885.02,85
3942,7887.02,86
3943,7889.02,86
3944,7891.02,86
3945,7893.03,86
3946,7895.02,85
3947,7897.03,86
3948,7899.03,86
3949,7901.03,86
3950,7903.02,86
3951,7905.03,86
3952,7907.03,86
3953,7909.03,88
3954,7911.03,85
3955,7913.03,85
3956,7915.03,86
3957,7917.03,86
3958,7919.03,86
3959,7921.03,87
3960,7923.03,86
3961,7925.03,86
3962,7927.03,86
3963,7929.03,86
3964,7931.03,85
3965,7933.03,86
3966,7935.03,85
3967,7937.03,86
3968,7939.03,86
3969,7941.03,86
3970,7943.03,84
3971,7945.03,86
3972,7947.03,86
3973,7949.03,86
3974,7951.03,83
3975,7953.03,86
3976,7955.03,86
3977,7957.03,86
3978,7959.03,86
3979,7961.03,86
3980,7963.03,86
3981,7965.03,86
3982,7967.03,86
3983,7969.03,85
3984,7971.03,87
3985,7973.03,86
3986,7975.03,86
3987,7977.03,86
3988,7979.03,88
3989,7981.03,86
3990,7983.03,86
3991,7985.03,84
3992,7987.03,86
3993,7989.03,86
3994,7991.03,86
3995,7993.03,84
3996,7995.03,86
3997,7997.03,87
3998,7999.03,88
3999,8001.03,87
4000,8003.03,87
4001,8005.03,86
4002,8007.03,86
4003,8009.03,86
4004,8011.03,89
4005,8013.04,86
4006,8015.03,86
4007,8017.03,84
4008,8019.04,88
4009,8021.04,86
4010,8023.03,87
4011,8025.04,87
4012,8027.03,87
4013,8029.04,87
4014,8031.04,87
4015,8033.04,87
4016,8035.04,87
4017,8037.04,87
4018,8039.04,87
4019,8041.03,87
4020,8043.04,87
4021,8045.04,87
4022,8047.03,87
4023,8049.04,87
4024,8051.04,87
4025,8053.04,87
4026,8055.04,87
4027,8057.04,86
4028,8059.04,86
4029,8061.04,86
4030,8063.04,86
4031,8065.04,86
4032,8067.04,86
4033,8069.04,86
4034,8071.04,89
4035,8073.04,87
4036,8075.04,87
4037,8077.04,84
4038,8079.04,89
4039,8081.04,86
4040,8083.04,86
4041,8085.04,84
4042,8087.04,86
4043,8089.04,86
4044,8091.05,86
4045,8093.05,83
4046,8095.04,86
4047,8097.04,86
4048,8099.04,86
4049,8101.05,86
4050,8103.05,86
4051,8105.05,86
4052,8107.05,86
4053,8109.05,86
4054,8111.05,86
4055,8113.05,86
4056,8115.05,86
4057,8117.05,86
4058,8119.05,86
4059,8121.05,88
4060,8123.05,86
4061,8125.05,86
4062,8127.05,86
4063,8129.05,88
4064,8131.05,86
4065,8133.05,86
4066,8135.05,84
4067,8137.05,86
4068,8139.05,86
4069,8141.05,86
4070,8143.05,86
4071,8145.05,85
4072,8147.05,87
4073,8149.05,85
4074,8151.05,85
4075,8153.05,83
4076,8155.05,85
4077,8157.05,85
4078,8159.05,85
4079,8161.05,85
4080,8163.05,85
4081,8165.05,85
4082,8167.05,85
4083,8169.05,85
4084,8171.06,83
4085,8173.06,85
4086,8175.06,85
4087,8177.06,85
4088,8179.06,88
4089,8181.06,85
4090,8183.06,85
4091,8185.06,85
4092,8187.06,85
4093,8189.05,85
4094,8191.06,85
4095,8193.06,85
4096,8195.06,85
4097,8197.06,86
4098,8199.06,86
4099,8201.06,86
4100,8203.06,86
4101,8205.06,86
4102,8207.06,86
4103,8209.06,85
4104,8211.06,85
4105,8213.06,85
4106,8215.06,85
4107,8217.06,84
4108,8219.06,87
4109,8221.06,84
4110,8223.06,84
4111,8225.06,84
4112,8227.06,84
4113,8229.06,86
4114,8231.06,84
4115,8233.06,84
4116,8235.06,84
4117,8237.06,85
4118,8239.06,83
4119,8241.06,85
4120,8243.06,86
4121,8245.06,85
4122,8247.06,85
4123,8249.06,84
4124,8251.06,85
4125,8253.06,85
4126,8255.06,85
4127,8257.06,85
4128,8259.07,85
4129,8261.06,85
4130,8263.07,85
4131,8265.07,85
4132,8267.07,85
4133,8269.07,92
4134,8271.07,86
4135,8273.07,86
4136,8275.07,80
4137,8277.07,86
4138,8279.07,86
4139,8281.07,86
4140,8283.07,86
4141,8285.07,86
4142,8287.07,86
4143,8289.07,86
4144,8291.07,86
4145,8293.07,86
4146,8295.07,85
4147,8297.07,86
4148,8299.07,84
4149,8301.07,86
4150,8303.07,86
4151,8305.07,86
4152,8307.07,86
4153,8309.07,86
4154,8311.07,86
4155,8313.07,85
4156,8315.07,88
4157,8317.07,85
4158,8319.07,85
4159,8321.07,83
4160,8323.07,85
4161,8325.07,85
4162,8327.07,85
4163,8329.07,85
4164,8331.07,85
4165,8333.07,85
4166,8335.07,85
4167,8337.07,88
4168,8339.07,86
4169,8341.07,86
4170,8343.07,83
4171,8345.07,87
4172,8347.07,85
4173,8349.07,85
4174,8351.08,84
4175,8353.07,85
4176,8355.07,85
4177,8357.08,85
4178,8359.07,83
4179,8361.08,85
4180,8363.08,85
4181,8365.08,85
4182,8367.08,87
4183,8369.08,85
4184,8371.08,85
4185,8373.08,85
4186,8375.08,86
4187,8377.07,86
4188,8379.08,86
4189,8381.07,86
4190,8383.08,86
4191,8385.08,85
4192,8387.08,86
4193,8389.08,84
4194,8391.08,86
4195,8393.06,86
4196,8395.08,86
4197,8397.08,86
4198,8399.08,86
4199,8401.08,86
4200,8403.08,86
4201,8405.08,86
4202,8407.08,86
4203,8409.08,86
4204,8411.08,86
4205,8413.08,86
4206,8415.08,86
4207,8417.08,86
4208,8419.08,86
4209,8421.08,86
4210,8423.08,86
4211,8425.08,88
4212,8427.08,86
4213,8429.08,86
4214,8431.08,84
4215,8433.08,86
4216,8435.08,86
4217,8437.08,86
4218,8439.08,84
4219,8441.08,86
4220,8443.08,86
4221,8445.08,86
4222,8447.08,86
4223,8449.08,86
4224,8451.08,86
4225,8453.09,86
4226,8455.09,86
4227,8457.09,86
4228,8459.09,86
4229,8461.09,86
4230,8463.09,86
4231,8465.09,86
4232,8467.09,86
4233,8469.09,86
4234,8471.09,87
4235,8473.09,87
4236,8475.09,87
4237,8477.09,87
4238,8479.09,85
4239,8481.09,87
4240,8483.09,87
4241,8485.09,87
4242,8487.09,87
4243,8489.09,87
4244,8491.09,86
4245,8493.09,87
4246,8495.09,87
4247,8497.09,87
4248,8499.09,87
4249,8501.09,87
4250,8503.09,86
4251,8505.09,86
4252,8507.09,86
4253,8509.09,88
4254,8511.09,87
4255,8513.09,87
4256,8515.09,87
4257,8517.09,86
4258,8519.09,86
4259,8521.09,86
4260,8523.09,86
4261,8525.09,87
4262,8527.09,87
4263,8529.09,87
4264,8531.09,87
4265,8533.09,87
4266,8535.09,86
4267,8537.09,86
4268,8539.09,86
4269,8541.09,86
4270,8543.09,86
4271,8545.09,86
4272,8547.09,86
4273,8549.09,87
4274,8551.09,87
4275,8553.09,87
4276,8555.09,87
4277,8557.09,87
4278,8559.09,87
4279,8561.09,87
4280,8563.09,87
4281,8565.09,87
4282,8567.09,86
4283,8569.09,86
4284,8571.09,86
4285,8573.09,87
4286,8575.09,87
4287,8577.09,87
4288,8579.09,87
4289,8581.09,87
4290,8583.09,87
4291,8585.09,87
4292,8587.09,87
4293,8589.09,87
4294,8591.09,87
4295,8593.09,85
4296,8595.09,87
4297,8597.09,87
4298,8599.09,88
4299,8601.09,87
4300,8603.09,87
4301,8605.1,85
4302,8607.1,87
4303,8609.1,87
4304,8611.1,88
4305,8613.1,87
4306,8615.1,87
4307,8617.1,87
4308,8619.09,87
4309,8621.1,87
4310,8623.1,87
4311,8625.1,86
4312,8627.1,87
4313,8629.1,86
4314,8631.1,86
4315,8633.1,86
4316,8635.1,86
4317,8637.1,86
4318,8639.1,86
4319,8641.1,86
4320,8643.1,86
4321,8645.1,86
4322,8647.1,86
4323,8649.1,86
4324,8651.1,86
4325,8653.1,86
4326,8655.1,86
4327,8657.1,86
4328,8659.1,86
4329,8661.1,90
4330,8663.1,86
4331,8665.11,86
4332,8667.11,83
4333,8669.11,87
4334,8671.11,87
4335,8673.11,89
